code,evidence,level,message,mode,page,score,suggested_action,target
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 40, ""columns"": 18, ""span_count"": 297, ""span_coverage"": 1.0, ""spans_per_row"": 7.425, ""span_per_row_limit"": 54.0, ""max_cell_chars"": 52, ""max_to_median_cell_char_ratio"": 9.4545, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 192, ""status"": ""ok"", ""bbox"": [24.65, 50.88, 380.71, 513.52], ""table_area_ratio"": 0.6596, ""horizontal_line_count"": 9, ""vertical_line_count"": 29, ""line_count"": 47, ""table_line_count"": 40, ""raw_rows"": 40, ""raw_columns"": 18, ""trimmed_rows"": 40, ""trimmed_columns"": 18, ""span_count"": 297, ""assigned_span_count"": 297, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 7.425, ""max_cell_chars"": 52, ""median_cell_chars"": 5.5, ""max_to_median_cell_char_ratio"": 9.4545, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014"", ""col_015"", ""col_016"", ""col_017"", ""col_018""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 8, ""fallback_from_columns"": 11, ""fallback_from_spans_per_row"": 37.125, ""non_table_text_line_count"": 7, ""non_table_text_chars"": 254}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,192,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 22, ""columns"": 14, ""span_count"": 97, ""span_coverage"": 0.9691, ""spans_per_row"": 4.4091, ""span_per_row_limit"": 42.0, ""max_cell_chars"": 30, ""max_to_median_cell_char_ratio"": 4.2857, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 193, ""status"": ""ok"", ""bbox"": [38.98, 40.58, 394.55, 410.38], ""table_area_ratio"": 0.5265, ""horizontal_line_count"": 9, ""vertical_line_count"": 12, ""line_count"": 28, ""table_line_count"": 23, ""raw_rows"": 23, ""raw_columns"": 14, ""trimmed_rows"": 22, ""trimmed_columns"": 14, ""span_count"": 97, ""assigned_span_count"": 94, ""span_coverage"": 0.9691, ""spans_per_trimmed_row"": 4.4091, ""max_cell_chars"": 30, ""median_cell_chars"": 7.0, ""max_to_median_cell_char_ratio"": 4.2857, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 5, ""fallback_from_columns"": 3, ""fallback_from_spans_per_row"": 17.0, ""non_table_text_line_count"": 5, ""non_table_text_chars"": 179}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,193,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage""], ""rows"": 28, ""columns"": 12, ""span_count"": 124, ""span_coverage"": 0.9677, ""spans_per_row"": 4.4286, ""span_per_row_limit"": 36.0, ""max_cell_chars"": 19, ""max_to_median_cell_char_ratio"": 4.75, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 194, ""status"": ""ok"", ""bbox"": [24.66, 45.17, 380.92, 460.52], ""table_area_ratio"": 0.5925, ""horizontal_line_count"": 6, ""vertical_line_count"": 8, ""line_count"": 33, ""table_line_count"": 28, ""raw_rows"": 28, ""raw_columns"": 12, ""trimmed_rows"": 28, ""trimmed_columns"": 12, ""span_count"": 124, ""assigned_span_count"": 120, ""span_coverage"": 0.9677, ""spans_per_trimmed_row"": 4.4286, ""max_cell_chars"": 19, ""median_cell_chars"": 4.0, ""max_to_median_cell_char_ratio"": 4.75, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012""], ""non_table_text_line_count"": 5, ""non_table_text_chars"": 117}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,194,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 36, ""columns"": 16, ""span_count"": 235, ""span_coverage"": 0.9957, ""spans_per_row"": 6.5278, ""span_per_row_limit"": 48.0, ""max_cell_chars"": 50, ""max_to_median_cell_char_ratio"": 12.5, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 195, ""status"": ""ok"", ""bbox"": [39.02, 39.79, 394.73, 550.11], ""table_area_ratio"": 0.7269, ""horizontal_line_count"": 16, ""vertical_line_count"": 49, ""line_count"": 40, ""table_line_count"": 37, ""raw_rows"": 37, ""raw_columns"": 16, ""trimmed_rows"": 36, ""trimmed_columns"": 16, ""span_count"": 235, ""assigned_span_count"": 234, ""span_coverage"": 0.9957, ""spans_per_trimmed_row"": 6.5278, ""max_cell_chars"": 50, ""median_cell_chars"": 4.0, ""max_to_median_cell_char_ratio"": 12.5, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014"", ""col_015"", ""col_016""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 10, ""fallback_from_columns"": 16, ""fallback_from_spans_per_row"": 23.0, ""non_table_text_line_count"": 3, ""non_table_text_chars"": 52}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,195,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 33, ""columns"": 14, ""span_count"": 236, ""span_coverage"": 1.0, ""spans_per_row"": 7.1515, ""span_per_row_limit"": 42.0, ""max_cell_chars"": 52, ""max_to_median_cell_char_ratio"": 17.3333, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 197, ""status"": ""ok"", ""bbox"": [38.1, 50.72, 394.97, 453.54], ""table_area_ratio"": 0.5756, ""horizontal_line_count"": 11, ""vertical_line_count"": 36, ""line_count"": 37, ""table_line_count"": 33, ""raw_rows"": 33, ""raw_columns"": 14, ""trimmed_rows"": 33, ""trimmed_columns"": 14, ""span_count"": 236, ""assigned_span_count"": 236, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 7.1515, ""max_cell_chars"": 52, ""median_cell_chars"": 3.0, ""max_to_median_cell_char_ratio"": 17.3333, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 6, ""fallback_from_columns"": 8, ""fallback_from_spans_per_row"": 38.1667, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 55}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,197,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 26, ""columns"": 15, ""span_count"": 162, ""span_coverage"": 0.9938, ""spans_per_row"": 6.2308, ""span_per_row_limit"": 45.0, ""max_cell_chars"": 50, ""max_to_median_cell_char_ratio"": 12.5, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 198, ""status"": ""ok"", ""bbox"": [23.92, 39.5, 380.32, 408.3], ""table_area_ratio"": 0.5263, ""horizontal_line_count"": 12, ""vertical_line_count"": 30, ""line_count"": 29, ""table_line_count"": 26, ""raw_rows"": 26, ""raw_columns"": 15, ""trimmed_rows"": 26, ""trimmed_columns"": 15, ""span_count"": 162, ""assigned_span_count"": 161, ""span_coverage"": 0.9938, ""spans_per_trimmed_row"": 6.2308, ""max_cell_chars"": 50, ""median_cell_chars"": 4.0, ""max_to_median_cell_char_ratio"": 12.5, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014"", ""col_015""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 7, ""fallback_from_columns"": 13, ""fallback_from_spans_per_row"": 21.8571, ""non_table_text_line_count"": 3, ""non_table_text_chars"": 36}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,198,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 54, ""columns"": 11, ""span_count"": 226, ""span_coverage"": 0.969, ""spans_per_row"": 4.1852, ""span_per_row_limit"": 33.0, ""max_cell_chars"": 52, ""max_to_median_cell_char_ratio"": 8.6667, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 200, ""status"": ""ok"", ""bbox"": [24.81, 45.94, 380.66, 542.39], ""table_area_ratio"": 0.7074, ""horizontal_line_count"": 9, ""vertical_line_count"": 16, ""line_count"": 57, ""table_line_count"": 54, ""raw_rows"": 54, ""raw_columns"": 11, ""trimmed_rows"": 54, ""trimmed_columns"": 11, ""span_count"": 226, ""assigned_span_count"": 219, ""span_coverage"": 0.969, ""spans_per_trimmed_row"": 4.1852, ""max_cell_chars"": 52, ""median_cell_chars"": 6.0, ""max_to_median_cell_char_ratio"": 8.6667, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 5, ""fallback_from_columns"": 4, ""fallback_from_spans_per_row"": 43.6, ""non_table_text_line_count"": 3, ""non_table_text_chars"": 38}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,200,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 34, ""columns"": 14, ""span_count"": 183, ""span_coverage"": 0.9891, ""spans_per_row"": 5.3824, ""span_per_row_limit"": 42.0, ""max_cell_chars"": 52, ""max_to_median_cell_char_ratio"": 8.6667, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 201, ""status"": ""ok"", ""bbox"": [37.81, 51.09, 394.68, 536.12], ""table_area_ratio"": 0.6931, ""horizontal_line_count"": 13, ""vertical_line_count"": 24, ""line_count"": 38, ""table_line_count"": 34, ""raw_rows"": 34, ""raw_columns"": 14, ""trimmed_rows"": 34, ""trimmed_columns"": 14, ""span_count"": 183, ""assigned_span_count"": 181, ""span_coverage"": 0.9891, ""spans_per_trimmed_row"": 5.3824, ""max_cell_chars"": 52, ""median_cell_chars"": 6.0, ""max_to_median_cell_char_ratio"": 8.6667, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 10, ""fallback_from_columns"": 9, ""fallback_from_spans_per_row"": 17.7, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 42}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,201,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_ACCURATE"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""cell_size_skew""], ""rows"": 47, ""columns"": 14, ""span_count"": 417, ""span_coverage"": 1.0, ""spans_per_row"": 8.8723, ""span_per_row_limit"": 42.0, ""max_cell_chars"": 40, ""max_to_median_cell_char_ratio"": 10.0, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 202, ""status"": ""ok"", ""bbox"": [24.51, 45.94, 380.19, 523.18], ""table_area_ratio"": 0.6797, ""horizontal_line_count"": 8, ""vertical_line_count"": 20, ""line_count"": 54, ""table_line_count"": 47, ""raw_rows"": 47, ""raw_columns"": 14, ""trimmed_rows"": 47, ""trimmed_columns"": 14, ""span_count"": 417, ""assigned_span_count"": 417, ""span_coverage"": 1.0, ""spans_per_trimmed_row"": 8.8723, ""max_cell_chars"": 40, ""median_cell_chars"": 4.0, ""max_to_median_cell_char_ratio"": 10.0, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013"", ""col_014""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 4, ""fallback_from_columns"": 9, ""fallback_from_spans_per_row"": 103.5, ""non_table_text_line_count"": 7, ""non_table_text_chars"": 214}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,202,0.55,Review the coordinate diagnostics if this table is business-critical.,
COORDINATE_TABLE_ACCEPTED_WITH_WARNINGS,"{""routing_source_mode"": ""TEXT_TABLE_FAST"", ""coordinate_evidence_strength"": ""medium"", ""coordinate_quality"": {""ok"": false, ""reasons"": [""low_span_coverage"", ""cell_size_skew""], ""rows"": 40, ""columns"": 13, ""span_count"": 345, ""span_coverage"": 0.9681, ""spans_per_row"": 8.625, ""span_per_row_limit"": 39.0, ""max_cell_chars"": 23, ""max_to_median_cell_char_ratio"": 11.5, ""max_long_text_row_ratio"": 0.0}, ""coordinate_diagnostics"": {""method"": ""pdf_text_alignment"", ""page"": 207, ""status"": ""ok"", ""bbox"": [38.21, 39.54, 394.07, 530.94], ""table_area_ratio"": 0.7002, ""horizontal_line_count"": 8, ""vertical_line_count"": 34, ""line_count"": 47, ""table_line_count"": 43, ""raw_rows"": 43, ""raw_columns"": 13, ""trimmed_rows"": 40, ""trimmed_columns"": 13, ""span_count"": 345, ""assigned_span_count"": 334, ""span_coverage"": 0.9681, ""spans_per_trimmed_row"": 8.625, ""max_cell_chars"": 23, ""median_cell_chars"": 2.0, ""max_to_median_cell_char_ratio"": 11.5, ""max_long_text_row_ratio"": 0.0, ""header_mode"": ""none"", ""header_inference_enabled"": false, ""header_row_count"": 0, ""measure_start_column"": null, ""filled_row_header_count"": 0, ""pdf_grid_rows_preserved"": true, ""headers"": [""col_001"", ""col_002"", ""col_003"", ""col_004"", ""col_005"", ""col_006"", ""col_007"", ""col_008"", ""col_009"", ""col_010"", ""col_011"", ""col_012"", ""col_013""], ""fallback_from_method"": ""pdf_coordinate_grid"", ""fallback_from_status"": ""ok"", ""fallback_from_rows"": 6, ""fallback_from_columns"": 12, ""fallback_from_spans_per_row"": 57.5, ""non_table_text_line_count"": 4, ""non_table_text_chars"": 58}}",info,Coordinate table reconstruction was accepted because the PDF has a text layer and coordinate evidence is usable.,TEXT_TABLE_COORD,207,0.55,Review the coordinate diagnostics if this table is business-critical.,
